FIPS_final,Name_final,stpuma,cbsa,metro_name,pct_supercluster1,pct_supercluster2,pct_supercluster3,pct_supercluster4,pct_supercluster5,pct_supercluster6,pct_supercluster7,pct_cluster1,pct_cluster2,pct_cluster3,pct_cluster4,pct_cluster5,pct_cluster6,pct_cluster7,pct_cluster8,pct_cluster9
17031a,"Chicago, IL",1703503,16980,"Chicago-Naperville-Elgin, IL-IN-WI",.026848249,.03164557,,.032327585,.034693878,.084639497,.070105821,.070105821,.084639497,.034693878,.032327585,.026848249,.03164557,,,
17031a,"Chicago, IL",1703504,16980,"Chicago-Naperville-Elgin, IL-IN-WI",.036964979,.036708862,,.044181034,.055102039,.05956113,.055555556,.055555556,.05956113,.055102039,.044181034,.036964979,.036708862,,,
17031a,"Chicago, IL",1703520,16980,"Chicago-Naperville-Elgin, IL-IN-WI",.031906616,.055696204,,.046336208,.040816326,.037617553,.035714287,.035714287,.037617553,.040816326,.046336208,.031906616,.055696204,,,
17031a,"Chicago, IL",1703521,16980,"Chicago-Naperville-Elgin, IL-IN-WI",.095719844,.077215187,,.070043102,.055102039,.040752351,.02910053,.02910053,.040752351,.055102039,.070043102,.095719844,.077215187,,,
17031a,"Chicago, IL",1703522,16980,"Chicago-Naperville-Elgin, IL-IN-WI",.053696498,.064556964,,.038793102,.044897959,.065830722,.056878306,.056878306,.065830722,.044897959,.038793102,.053696498,.064556964,,,
17031a,"Chicago, IL",1703523,16980,"Chicago-Naperville-Elgin, IL-IN-WI",.14435798,.1278481,,.098060347,.10816327,.025078369,.033068784,.033068784,.025078369,.10816327,.098060347,.14435798,.1278481,,,
17031a,"Chicago, IL",1703524,16980,"Chicago-Naperville-Elgin, IL-IN-WI",.047859922,.068354428,,.039870691,.06122449,.075235106,.099206351,.099206351,.075235106,.06122449,.039870691,.047859922,.068354428,,,
17031a,"Chicago, IL",1703525,16980,"Chicago-Naperville-Elgin, IL-IN-WI",.0046692607,.010126582,,.022629309,.008163265,.094043888,.095238097,.095238097,.094043888,.008163265,.022629309,.0046692607,.010126582,,,
17031a,"Chicago, IL",1703526,16980,"Chicago-Naperville-Elgin, IL-IN-WI",.1159533,.12025317,,.066810347,.055102039,.037617553,.043650795,.043650795,.037617553,.055102039,.066810347,.1159533,.12025317,,,
17031a,"Chicago, IL",1703527,16980,"Chicago-Naperville-Elgin, IL-IN-WI",.078599222,.069620252,,.050646551,.053061225,.037617553,.026455026,.026455026,.037617553,.053061225,.050646551,.078599222,.069620252,,,
17031a,"Chicago, IL",1703528,16980,"Chicago-Naperville-Elgin, IL-IN-WI",.11245136,.069620252,,.090517238,.085714288,.025078369,.033068784,.033068784,.025078369,.085714288,.090517238,.11245136,.069620252,,,
17031a,"Chicago, IL",1703529,16980,"Chicago-Naperville-Elgin, IL-IN-WI",.053696498,.062025316,,.11637931,.11836734,.05956113,.099206351,.099206351,.05956113,.11836734,.11637931,.053696498,.062025316,,,
17031a,"Chicago, IL",1703530,16980,"Chicago-Naperville-Elgin, IL-IN-WI",.035797667,.041772153,,.050646551,.055102039,.047021944,.037037037,.037037037,.047021944,.055102039,.050646551,.035797667,.041772153,,,
17031a,"Chicago, IL",1703531,16980,"Chicago-Naperville-Elgin, IL-IN-WI",.059143968,.058227848,,.089439653,.08367347,.040752351,.043650795,.043650795,.040752351,.08367347,.089439653,.059143968,.058227848,,,
17031a,"Chicago, IL",1703532,16980,"Chicago-Naperville-Elgin, IL-IN-WI",.065369651,.060759492,,.077586204,.093877554,.025078369,.035714287,.035714287,.025078369,.093877554,.077586204,.065369651,.060759492,,,
17031b,"Cook County (excluding Chicago), IL",1703401,16980,"Chicago-Naperville-Elgin, IL-IN-WI",.033463035,,.024193548,.054054055,.044622425,.049482163,.065217391,.024193548,.033463035,.044622425,.054054055,.049482163,.065217391,,,
17031b,"Cook County (excluding Chicago), IL",1703407,16980,"Chicago-Naperville-Elgin, IL-IN-WI",.073929958,,.081989244,.059459459,.090389013,.057537399,.047826085,.081989244,.073929958,.090389013,.059459459,.057537399,.047826085,,,
17031b,"Cook County (excluding Chicago), IL",1703408,16980,"Chicago-Naperville-Elgin, IL-IN-WI",.11439689,,.12096774,.037837837,.075514875,.049482163,.052173913,.12096774,.11439689,.075514875,.037837837,.049482163,.052173913,,,
17031b,"Cook County (excluding Chicago), IL",1703409,16980,"Chicago-Naperville-Elgin, IL-IN-WI",.077821009,,.094086021,.056756757,.045766592,.06214039,.030434782,.094086021,.077821009,.045766592,.056756757,.06214039,.030434782,,,
17031b,"Cook County (excluding Chicago), IL",1703410,16980,"Chicago-Naperville-Elgin, IL-IN-WI",.054474708,,.071236558,.059459459,.068649888,.058688149,.060869563,.071236558,.054474708,.068649888,.059459459,.058688149,.060869563,,,
17031b,"Cook County (excluding Chicago), IL",1703411,16980,"Chicago-Naperville-Elgin, IL-IN-WI",.084046692,,.077956989,.062162161,.091533184,.036823936,.021739131,.077956989,.084046692,.091533184,.062162161,.036823936,.021739131,,,
17031b,"Cook County (excluding Chicago), IL",1703412,16980,"Chicago-Naperville-Elgin, IL-IN-WI",.048249029,,.044354837,.035135135,.045766592,.021864211,.017391304,.044354837,.048249029,.045766592,.035135135,.021864211,.017391304,,,
17031b,"Cook County (excluding Chicago), IL",1703413,16980,"Chicago-Naperville-Elgin, IL-IN-WI",.10428016,,.11021505,.081081077,.11556064,.037974682,.030434782,.11021505,.10428016,.11556064,.081081077,.037974682,.030434782,,,
17031b,"Cook County (excluding Chicago), IL",1703414,16980,"Chicago-Naperville-Elgin, IL-IN-WI",.078599222,,.069892474,.083783783,.080091536,.050632913,.073913045,.069892474,.078599222,.080091536,.083783783,.050632913,.073913045,,,
17031b,"Cook County (excluding Chicago), IL",1703415,16980,"Chicago-Naperville-Elgin, IL-IN-WI",.036575876,,.028225806,.048648648,.02631579,.06444189,.073913045,.028225806,.036575876,.02631579,.048648648,.06444189,.073913045,,,
17031b,"Cook County (excluding Chicago), IL",1703416,16980,"Chicago-Naperville-Elgin, IL-IN-WI",.014007783,,.01344086,.05135135,.028604118,.16800921,.065217391,.01344086,.014007783,.028604118,.05135135,.16800921,.065217391,,,
17031b,"Cook County (excluding Chicago), IL",1703417,16980,"Chicago-Naperville-Elgin, IL-IN-WI",.046692606,,.049731184,.043243244,.037757438,.039125431,.05652174,.049731184,.046692606,.037757438,.043243244,.039125431,.05652174,,,
17031b,"Cook County (excluding Chicago), IL",1703418,16980,"Chicago-Naperville-Elgin, IL-IN-WI",.022568094,,.022849463,.045945946,.036613271,.040276181,.047826085,.022849463,.022568094,.036613271,.045945946,.040276181,.047826085,,,
17031b,"Cook County (excluding Chicago), IL",1703419,16980,"Chicago-Naperville-Elgin, IL-IN-WI",.026459144,,.026881721,.048648648,.048054919,.043728422,.082608692,.026881721,.026459144,.048054919,.048648648,.043728422,.082608692,,,
17031b,"Cook County (excluding Chicago), IL",1703420,16980,"Chicago-Naperville-Elgin, IL-IN-WI",.06070039,,.059139784,.089189187,.066361554,.058688149,.082608692,.059139784,.06070039,.066361554,.089189187,.058688149,.082608692,,,
17031b,"Cook County (excluding Chicago), IL",1703421,16980,"Chicago-Naperville-Elgin, IL-IN-WI",.05680934,,.033602152,.075675674,.045766592,.12428078,.13478261,.033602152,.05680934,.045766592,.075675674,.12428078,.13478261,,,
17031b,"Cook County (excluding Chicago), IL",1703422,16980,"Chicago-Naperville-Elgin, IL-IN-WI",.06692607,,.071236558,.067567565,.052631579,.036823936,.05652174,.071236558,.06692607,.052631579,.067567565,.036823936,.05652174,,,
17043c,"DuPage County, IL",1703202,16980,"Chicago-Naperville-Elgin, IL-IN-WI",.072681703,,.086956523,.074074075,.13101605,.18726592,.12903225,.086956523,.072681703,.13101605,.074074075,.12903225,.18726592,,,
17043c,"DuPage County, IL",1703203,16980,"Chicago-Naperville-Elgin, IL-IN-WI",.075187966,,.057971016,.14814815,.096256681,.13108614,.14784946,.057971016,.075187966,.096256681,.14814815,.14784946,.13108614,,,
17043c,"DuPage County, IL",1703204,16980,"Chicago-Naperville-Elgin, IL-IN-WI",.13032581,,.13768116,.14814815,.1657754,.23970038,.19623657,.13768116,.13032581,.1657754,.14814815,.19623657,.23970038,,,
17043c,"DuPage County, IL",1703205,16980,"Chicago-Naperville-Elgin, IL-IN-WI",.1528822,,.072463766,.12962963,.14171124,.16853933,.12365592,.072463766,.1528822,.14171124,.12962963,.12365592,.16853933,,,
17043c,"DuPage County, IL",1703207,16980,"Chicago-Naperville-Elgin, IL-IN-WI",.14786968,,.2173913,.2037037,.11497326,.056179777,.056451611,.2173913,.14786968,.11497326,.2037037,.056451611,.056179777,,,
17043c,"DuPage County, IL",1703208,16980,"Chicago-Naperville-Elgin, IL-IN-WI",.32330826,,.31159419,.25925925,.21925133,.10861423,.15322581,.31159419,.32330826,.21925133,.25925925,.15322581,.10861423,,,
17043c,"DuPage County, IL",1703209,16980,"Chicago-Naperville-Elgin, IL-IN-WI",.097744361,,.11594203,.037037037,.13101605,.10861423,.19354838,.11594203,.097744361,.13101605,.037037037,.19354838,.10861423,,,
17089c,"Kane County, IL",1703005,16980,"Chicago-Naperville-Elgin, IL-IN-WI",.45845273,,.6056338,.096774191,.29411766,.12765957,.33333334,.29411766,.096774191,.6056338,.33333334,.56459332,.30000001,.12765957,,
17089c,"Kane County, IL",1703007,16980,"Chicago-Naperville-Elgin, IL-IN-WI",.10315187,,.04225352,.30645162,.2184874,.40425533,.18518518,.2184874,.30645162,.04225352,.18518518,.052631579,.17857143,.40425533,,
17089c,"Kane County, IL",1703008,16980,"Chicago-Naperville-Elgin, IL-IN-WI",.31805158,,.35211268,.32258064,.31932774,.19148937,.4074074,.31932774,.32258064,.35211268,.4074074,.36842105,.24285714,.19148937,,
17089c,"Kane County, IL",1703009,16980,"Chicago-Naperville-Elgin, IL-IN-WI",.12034384,,,.27419356,.16806723,.27659574,.074074075,.16806723,.27419356,,.074074075,.014354067,.27857143,.27659574,,
17097c,"Lake County, IL",1703306,16980,"Chicago-Naperville-Elgin, IL-IN-WI",.31118882,.33870968,.2739726,.25,.26415095,.083333336,.12442397,.25,.26415095,.31118882,.33870968,.2739726,.083333336,.1627907,.06818182,
17097c,"Lake County, IL",1703307,16980,"Chicago-Naperville-Elgin, IL-IN-WI",.36713287,.29838711,.41095892,.13500001,.26415095,.046296295,.069124423,.13500001,.26415095,.36713287,.29838711,.41095892,.046296295,.062015504,.079545453,
17097c,"Lake County, IL",1703308,16980,"Chicago-Naperville-Elgin, IL-IN-WI",.11888112,.16129032,.06849315,.19,.1981132,.2361111,.1843318,.19,.1981132,.11888112,.16129032,.06849315,.2361111,.1627907,.21590909,
17097c,"Lake County, IL",1703309,16980,"Chicago-Naperville-Elgin, IL-IN-WI",.13286713,.088709675,.19863014,.205,.16981132,.2638889,.24423963,.205,.16981132,.13286713,.088709675,.19863014,.2638889,.24806201,.23863636,
17097c,"Lake County, IL",1703310,16980,"Chicago-Naperville-Elgin, IL-IN-WI",.069930069,.11290322,.047945205,.22,.10377359,.37037036,.37788019,.22,.10377359,.069930069,.11290322,.047945205,.37037036,.36434108,.39772728,
17197c,"Will County, IL",1703102,16980,"Chicago-Naperville-Elgin, IL-IN-WI",.44067797,.24418604,,.17647059,.22119816,.171875,.17073171,.44067797,.24418604,.22119816,.17647059,.171875,.17073171,,,
17197c,"Will County, IL",1703105,16980,"Chicago-Naperville-Elgin, IL-IN-WI",.15254237,.16666667,,.13725491,.17511521,,.18699187,.15254237,.16666667,.17511521,.13725491,,.18699187,,,
17197c,"Will County, IL",1703106,16980,"Chicago-Naperville-Elgin, IL-IN-WI",.2,.13178295,,.27450982,.23041475,.328125,.24390244,.2,.13178295,.23041475,.27450982,.328125,.24390244,,,
17197c,"Will County, IL",1703107,16980,"Chicago-Naperville-Elgin, IL-IN-WI",.064406782,.17829457,,.25490198,.13824885,.328125,.21138212,.064406782,.17829457,.13824885,.25490198,.328125,.21138212,,,
17197c,"Will County, IL",1703108,16980,"Chicago-Naperville-Elgin, IL-IN-WI",.14237288,.27906978,,.15686275,.23502304,.171875,.18699187,.14237288,.27906978,.23502304,.15686275,.171875,.18699187,,,
18097a,"Indianapolis, IN",1802301,26900,"Indianapolis-Carmel-Anderson, IN",.053521127,,.07984791,.090592332,.1221374,.11372549,.1875,.053521127,.07984791,.090592332,.1221374,.11372549,.1875,,,
18097a,"Indianapolis, IN",1802302,26900,"Indianapolis-Carmel-Anderson, IN",.052112676,,.045627378,.10452962,.053435113,.38431373,.15625,.052112676,.045627378,.10452962,.053435113,.38431373,.15625,,,
18097a,"Indianapolis, IN",1802303,26900,"Indianapolis-Carmel-Anderson, IN",.070422538,,.087452471,.1010453,.091603056,.090196081,.03125,.070422538,.087452471,.1010453,.091603056,.090196081,.03125,,,
18097a,"Indianapolis, IN",1802304,26900,"Indianapolis-Carmel-Anderson, IN",.20422535,,.19391635,.1358885,.23664123,.070588239,.15625,.20422535,.19391635,.1358885,.23664123,.070588239,.15625,,,
18097a,"Indianapolis, IN",1802305,26900,"Indianapolis-Carmel-Anderson, IN",.35633802,,.29277566,.271777,.23664123,.1254902,.28125,.35633802,.29277566,.271777,.23664123,.1254902,.28125,,,
18097a,"Indianapolis, IN",1802306,26900,"Indianapolis-Carmel-Anderson, IN",.14647888,,.14068441,.15331011,.16793893,.13333334,.0625,.14647888,.14068441,.15331011,.16793893,.13333334,.0625,,,
18097a,"Indianapolis, IN",1802307,26900,"Indianapolis-Carmel-Anderson, IN",.11690141,,.15969582,.14285715,.091603056,.082352944,.125,.11690141,.15969582,.14285715,.091603056,.082352944,.125,,,
20091c,"Johnson County, KS",2000601,28140,"Kansas City, MO-KS",.14563107,.25531915,,.32352942,.18556701,.18604651,.16153847,.17948718,.18965517,.1388889,.17021276,.16,.10714286,.18604651,.32352942,.25531915
20091c,"Johnson County, KS",2000602,28140,"Kansas City, MO-KS",.34951457,.23404256,,.25,.2371134,.27131784,.26153848,.2820513,.20689656,.27777779,.25531915,.36000001,.32142857,.27131784,.25,.23404256
20091c,"Johnson County, KS",2000603,28140,"Kansas City, MO-KS",.41747573,.29787233,,.14705883,.36082473,.1007752,.17692308,.41025642,.3275862,.19444445,.17021276,.38666666,.5,.1007752,.14705883,.29787233
20091c,"Johnson County, KS",2000604,28140,"Kansas City, MO-KS",.087378643,.21276596,,.27941176,.21649484,.44186047,.40000001,.12820514,.27586207,.3888889,.40425533,.093333334,.071428575,.44186047,.27941176,.21276596
21111a,"Louisville/Jefferson County, KY",2101701,31140,"Louisville/Jefferson County, KY-IN",.32743362,.20105819,.39490446,.1031746,.23529412,.021428572,.050251257,.20105819,.32743362,.39490446,.1031746,.021428572,.050251257,.23529412,,
21111a,"Louisville/Jefferson County, KY",2101702,31140,"Louisville/Jefferson County, KY-IN",.12979351,.22751322,.076433122,.23015873,.15686275,.33571428,.30150753,.22751322,.12979351,.076433122,.23015873,.33571428,.30150753,.15686275,,
21111a,"Louisville/Jefferson County, KY",2101703,31140,"Louisville/Jefferson County, KY-IN",.061946902,.12169312,.082802549,.2857143,.15294118,.40714285,.31658292,.12169312,.061946902,.082802549,.2857143,.40714285,.31658292,.15294118,,
